Source,Target,Weight,Type
Dickens_Bleak_1853_10,Dickens_Bleak_1853_14,6,undirected
Dickens_Bleak_1853_10,Dickens_Bleak_1853_22,4,undirected
Dickens_Bleak_1853_10,Dickens_Bleak_1853_33,2,undirected
Dickens_Bleak_1853_11,Dickens_Bleak_1853_1,1,undirected
Dickens_Bleak_1853_11,Dickens_Bleak_1853_4,2,undirected
Dickens_Bleak_1853_11,Dickens_Bleak_1853_7,1,undirected
Dickens_Bleak_1853_11,Dickens_Bleak_1853_27,2,undirected
Dickens_Bleak_1853_11,Dickens_Bleak_1853_30,1,undirected
Dickens_Bleak_1853_11,Dickens_Oliver_1839_11,3,undirected
Dickens_Bleak_1853_12,Dickens_Bleak_1853_6,2,undirected
Dickens_Bleak_1853_12,Dickens_Bleak_1853_16,4,undirected
Dickens_Bleak_1853_12,Dickens_Bleak_1853_19,1,undirected
Dickens_Bleak_1853_13,Dickens_Bleak_1853_16,3,undirected
Dickens_Bleak_1853_13,Dickens_Bleak_1853_19,1,undirected
Dickens_Bleak_1853_13,Dickens_Bleak_1853_20,4,undirected
Dickens_Bleak_1853_13,Dickens_Bleak_1853_23,1,undirected
Dickens_Bleak_1853_14,Dickens_Bleak_1853_10,6,undirected
Dickens_Bleak_1853_14,Dickens_Bleak_1853_17,4,undirected
Dickens_Bleak_1853_14,Dickens_Bleak_1853_22,5,undirected
Dickens_Bleak_1853_15,Dickens_Bleak_1853_16,2,undirected
Dickens_Bleak_1853_15,Dickens_Bleak_1853_30,4,undirected
Dickens_Bleak_1853_15,Dickens_Oliver_1839_5,3,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_6,1,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_12,4,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_13,3,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_15,2,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_20,1,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_23,6,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_27,4,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_30,2,undirected
Dickens_Bleak_1853_16,Dickens_Bleak_1853_31,3,undirected
Dickens_Bleak_1853_17,Dickens_Bleak_1853_4,3,undirected
Dickens_Bleak_1853_17,Dickens_Bleak_1853_5,4,undirected
Dickens_Bleak_1853_17,Dickens_Bleak_1853_14,4,undirected
Dickens_Bleak_1853_17,Dickens_Bleak_1853_24,2,undirected
Dickens_Bleak_1853_17,Dickens_Bleak_1853_25,2,undirected
Dickens_Bleak_1853_17,Dickens_Bleak_1853_29,2,undirected
Dickens_Bleak_1853_17,Dickens_Bleak_1853_35,3,undirected
Dickens_Bleak_1853_18,Dickens_Bleak_1853_32,3,undirected
Dickens_Bleak_1853_18,Dickens_Bleak_1853_33,5,undirected
Dickens_Bleak_1853_18,Dickens_Expectations_1861_15,1,undirected
Dickens_Bleak_1853_18,Gaskell_Wives_1865_7,5,undirected
Dickens_Bleak_1853_18,Schreiner_Undine_1929_2,1,undirected
Dickens_Bleak_1853_19,Dickens_Bleak_1853_6,4,undirected
Dickens_Bleak_1853_19,Dickens_Bleak_1853_12,1,undirected
Dickens_Bleak_1853_19,Dickens_Bleak_1853_13,1,undirected
Dickens_Bleak_1853_19,Dickens_Bleak_1853_27,4,undirected
Dickens_Bleak_1853_20,Dickens_Bleak_1853_13,4,undirected
Dickens_Bleak_1853_20,Dickens_Bleak_1853_16,1,undirected
Dickens_Bleak_1853_20,Dickens_Bleak_1853_33,3,undirected
Dickens_Bleak_1853_21,Dickens_Bleak_1853_25,3,undirected
Dickens_Bleak_1853_21,Gaskell_Ruth_1855_5,2,undirected
Dickens_Bleak_1853_21,Gaskell_Ruth_1855_8,1,undirected
Dickens_Bleak_1853_22,Dickens_Bleak_1853_8,2,undirected
Dickens_Bleak_1853_22,Dickens_Bleak_1853_10,4,undirected
Dickens_Bleak_1853_22,Dickens_Bleak_1853_14,5,undirected
Dickens_Bleak_1853_22,Dickens_Bleak_1853_28,2,undirected
Dickens_Bleak_1853_22,Dickens_Bleak_1853_34,1,undirected
Dickens_Bleak_1853_23,Dickens_Bleak_1853_7,1,undirected
Dickens_Bleak_1853_23,Dickens_Bleak_1853_13,1,undirected
Dickens_Bleak_1853_23,Dickens_Bleak_1853_16,6,undirected
Dickens_Bleak_1853_23,Dickens_Bleak_1853_24,1,undirected
Dickens_Bleak_1853_23,Dickens_Bleak_1853_27,5,undirected
Dickens_Bleak_1853_24,Dickens_Bleak_1853_17,2,undirected
Dickens_Bleak_1853_24,Dickens_Bleak_1853_23,1,undirected
Dickens_Bleak_1853_24,Dickens_Bleak_1853_27,3,undirected
Dickens_Bleak_1853_24,Dickens_Bleak_1853_31,1,undirected
Dickens_Bleak_1853_25,Dickens_Bleak_1853_5,3,undirected
Dickens_Bleak_1853_25,Dickens_Bleak_1853_17,2,undirected
Dickens_Bleak_1853_25,Dickens_Bleak_1853_21,3,undirected
Dickens_Bleak_1853_25,Dickens_Bleak_1853_33,1,undirected
Dickens_Bleak_1853_26,Dickens_Bleak_1853_7,2,undirected
Dickens_Bleak_1853_26,Dickens_Bleak_1853_27,3,undirected
Dickens_Bleak_1853_26,Dickens_Bleak_1853_33,1,undirected
Dickens_Bleak_1853_27,Dickens_Bleak_1853_7,2,undirected
Dickens_Bleak_1853_27,Dickens_Bleak_1853_11,2,undirected
Dickens_Bleak_1853_27,Dickens_Bleak_1853_16,4,undirected
Dickens_Bleak_1853_27,Dickens_Bleak_1853_19,4,undirected
Dickens_Bleak_1853_27,Dickens_Bleak_1853_23,5,undirected
Dickens_Bleak_1853_27,Dickens_Bleak_1853_24,3,undirected
Dickens_Bleak_1853_27,Dickens_Bleak_1853_26,3,undirected
Dickens_Bleak_1853_27,Dickens_Bleak_1853_31,2,undirected
Dickens_Bleak_1853_28,Dickens_Bleak_1853_22,2,undirected
Dickens_Bleak_1853_28,Dickens_Bleak_1853_29,1,undirected
Dickens_Bleak_1853_28,Dickens_Bleak_1853_34,4,undirected
Dickens_Bleak_1853_28,Dickens_Bleak_1853_35,4,undirected
Dickens_Bleak_1853_29,Dickens_Bleak_1853_17,2,undirected
Dickens_Bleak_1853_29,Dickens_Bleak_1853_28,1,undirected
Dickens_Bleak_1853_29,Dickens_Bleak_1853_33,5,undirected
Dickens_Bleak_1853_30,Dickens_Bleak_1853_11,1,undirected
Dickens_Bleak_1853_30,Dickens_Bleak_1853_15,4,undirected
Dickens_Bleak_1853_30,Dickens_Bleak_1853_16,2,undirected
Dickens_Bleak_1853_31,Dickens_Bleak_1853_16,3,undirected
Dickens_Bleak_1853_31,Dickens_Bleak_1853_24,1,undirected
Dickens_Bleak_1853_31,Dickens_Bleak_1853_27,2,undirected
Dickens_Bleak_1853_32,Dickens_Bleak_1853_9,1,undirected
Dickens_Bleak_1853_32,Dickens_Bleak_1853_18,3,undirected
Dickens_Bleak_1853_32,Dickens_Bleak_1853_33,2,undirected
Dickens_Bleak_1853_33,Dickens_Bleak_1853_10,2,undirected
Dickens_Bleak_1853_33,Dickens_Bleak_1853_18,5,undirected
Dickens_Bleak_1853_33,Dickens_Bleak_1853_20,3,undirected
Dickens_Bleak_1853_33,Dickens_Bleak_1853_25,1,undirected
Dickens_Bleak_1853_33,Dickens_Bleak_1853_26,1,undirected
Dickens_Bleak_1853_33,Dickens_Bleak_1853_29,5,undirected
Dickens_Bleak_1853_33,Dickens_Bleak_1853_32,2,undirected
Dickens_Bleak_1853_34,Dickens_Bleak_1853_22,1,undirected
Dickens_Bleak_1853_34,Dickens_Bleak_1853_28,4,undirected
Dickens_Bleak_1853_34,Dickens_Bleak_1853_35,2,undirected
Dickens_Bleak_1853_35,Dickens_Bleak_1853_5,6,undirected
Dickens_Bleak_1853_35,Dickens_Bleak_1853_17,3,undirected
Dickens_Bleak_1853_35,Dickens_Bleak_1853_28,4,undirected
Dickens_Bleak_1853_35,Dickens_Bleak_1853_34,2,undirected
Dickens_Bleak_1853_35,Dickens_Expectations_1861_6,2,undirected
Dickens_Expectations_1861_1,Dickens_Expectations_1861_2,3,undirected
Dickens_Expectations_1861_1,Dickens_Expectations_1861_8,4,undirected
Dickens_Expectations_1861_1,Stevenson_Treasure_1883_1,1,undirected
Dickens_Expectations_1861_2,Dickens_Bleak_1853_2,2,undirected
Dickens_Expectations_1861_2,Dickens_Expectations_1861_1,3,undirected
Dickens_Expectations_1861_2,Dickens_Expectations_1861_4,2,undirected
Dickens_Expectations_1861_2,Dickens_Expectations_1861_7,5,undirected
Dickens_Expectations_1861_2,Dickens_Expectations_1861_8,3,undirected
Dickens_Expectations_1861_2,Dickens_Expectations_1861_9,6,undirected
Dickens_Expectations_1861_2,Dickens_Expectations_1861_15,1,undirected
Dickens_Expectations_1861_2,Dickens_Expectations_1861_17,2,undirected
Dickens_Expectations_1861_2,Schreiner_Undine_1929_7,3,undirected
Dickens_Expectations_1861_3,Dickens_Expectations_1861_7,1,undirected
Dickens_Expectations_1861_3,Dickens_Expectations_1861_9,3,undirected
Dickens_Expectations_1861_3,Dickens_Expectations_1861_10,2,undirected
Dickens_Expectations_1861_3,Dickens_Expectations_1861_12,6,undirected
Dickens_Expectations_1861_3,Dickens_Expectations_1861_13,1,undirected
Dickens_Expectations_1861_4,Dickens_Expectations_1861_2,2,undirected
Dickens_Expectations_1861_4,Dickens_Expectations_1861_6,4,undirected
Dickens_Expectations_1861_4,Dickens_Expectations_1861_7,3,undirected
Dickens_Expectations_1861_4,Dickens_Expectations_1861_11,3,undirected
Dickens_Expectations_1861_4,Dickens_Expectations_1861_14,2,undirected
Dickens_Expectations_1861_4,Dickens_Expectations_1861_16,2,undirected
Dickens_Expectations_1861_5,Dickens_Expectations_1861_9,1,undirected
Dickens_Expectations_1861_5,Dickens_Expectations_1861_15,2,undirected
Dickens_Expectations_1861_5,Gaskell_Wives_1865_11,3,undirected
Dickens_Expectations_1861_6,Dickens_Bleak_1853_35,2,undirected
Dickens_Expectations_1861_6,Dickens_Expectations_1861_4,4,undirected
Dickens_Expectations_1861_6,Dickens_Expectations_1861_16,1,undirected
Dickens_Expectations_1861_7,Dickens_Bleak_1853_2,1,undirected
Dickens_Expectations_1861_7,Dickens_Expectations_1861_2,5,undirected
Dickens_Expectations_1861_7,Dickens_Expectations_1861_3,1,undirected
Dickens_Expectations_1861_7,Dickens_Expectations_1861_4,3,undirected
Dickens_Expectations_1861_7,Dickens_Expectations_1861_8,1,undirected
Dickens_Expectations_1861_7,Dickens_Expectations_1861_9,4,undirected
Dickens_Expectations_1861_7,Dickens_Expectations_1861_10,1,undirected
Dickens_Expectations_1861_7,Dickens_Expectations_1861_14,1,undirected
Dickens_Expectations_1861_7,Dickens_Expectations_1861_15,3,undirected
Dickens_Expectations_1861_8,Dickens_Expectations_1861_1,4,undirected
Dickens_Expectations_1861_8,Dickens_Expectations_1861_2,3,undirected
Dickens_Expectations_1861_8,Dickens_Expectations_1861_7,1,undirected
Dickens_Expectations_1861_9,Dickens_Expectations_1861_2,6,undirected
Dickens_Expectations_1861_9,Dickens_Expectations_1861_3,3,undirected
Dickens_Expectations_1861_9,Dickens_Expectations_1861_5,1,undirected
Dickens_Expectations_1861_9,Dickens_Expectations_1861_7,4,undirected
Dickens_Expectations_1861_10,Dickens_Expectations_1861_3,2,undirected
Dickens_Expectations_1861_10,Dickens_Expectations_1861_7,1,undirected
Dickens_Expectations_1861_10,Dickens_Expectations_1861_15,4,undirected
Dickens_Expectations_1861_11,Dickens_Bleak_1853_5,1,undirected
Dickens_Expectations_1861_11,Dickens_Expectations_1861_4,3,undirected
Dickens_Expectations_1861_11,Dickens_Expectations_1861_15,2,undirected
Dickens_Expectations_1861_12,Dickens_Expectations_1861_3,6,undirected
Dickens_Expectations_1861_12,Dickens_Expectations_1861_13,2,undirected
Dickens_Expectations_1861_12,Dickens_Expectations_1861_15,1,undirected
Dickens_Expectations_1861_12,Dickens_Expectations_1861_18,3,undirected
Dickens_Expectations_1861_13,Dickens_Expectations_1861_3,1,undirected
Dickens_Expectations_1861_13,Dickens_Expectations_1861_12,2,undirected
Dickens_Expectations_1861_13,Dickens_Expectations_1861_14,6,undirected
Dickens_Expectations_1861_14,Dickens_Expectations_1861_4,2,undirected
Dickens_Expectations_1861_14,Dickens_Expectations_1861_7,1,undirected
Dickens_Expectations_1861_14,Dickens_Expectations_1861_13,6,undirected
Dickens_Expectations_1861_15,Dickens_Bleak_1853_18,1,undirected
Dickens_Expectations_1861_15,Dickens_Expectations_1861_2,1,undirected
Dickens_Expectations_1861_15,Dickens_Expectations_1861_5,2,undirected
Dickens_Expectations_1861_15,Dickens_Expectations_1861_7,3,undirected
Dickens_Expectations_1861_15,Dickens_Expectations_1861_10,4,undirected
Dickens_Expectations_1861_15,Dickens_Expectations_1861_11,2,undirected
Dickens_Expectations_1861_15,Dickens_Expectations_1861_12,1,undirected
Dickens_Expectations_1861_15,Dickens_Expectations_1861_16,3,undirected
Dickens_Expectations_1861_15,Dickens_Expectations_1861_18,6,undirected
Dickens_Expectations_1861_16,Dickens_Expectations_1861_4,2,undirected
Dickens_Expectations_1861_16,Dickens_Expectations_1861_6,1,undirected
Dickens_Expectations_1861_16,Dickens_Expectations_1861_15,3,undirected
Dickens_Expectations_1861_16,Dickens_Expectations_1861_18,1,undirected
Dickens_Expectations_1861_17,Dickens_Expectations_1861_2,2,undirected
Dickens_Expectations_1861_17,Dickens_Expectations_1861_18,3,undirected
Dickens_Expectations_1861_17,Stevenson_Treasure_1883_1,1,undirected
Dickens_Expectations_1861_18,Dickens_Expectations_1861_12,3,undirected
Dickens_Expectations_1861_18,Dickens_Expectations_1861_15,6,undirected
Dickens_Expectations_1861_18,Dickens_Expectations_1861_16,1,undirected
Dickens_Expectations_1861_18,Dickens_Expectations_1861_17,3,undirected
Dickens_Expectations_1861_18,Gaskell_Lovers_1863_18,4,undirected
Dickens_Oliver_1839_1,Dickens_Oliver_1839_2,1,undirected
Dickens_Oliver_1839_1,Dickens_Oliver_1839_4,1,undirected
Dickens_Oliver_1839_1,Dickens_Oliver_1839_5,2,undirected
Dickens_Oliver_1839_1,Thackeray_Pendennis_1850_8,3,undirected
Dickens_Oliver_1839_2,Dickens_Oliver_1839_1,1,undirected
Dickens_Oliver_1839_2,Dickens_Oliver_1839_3,2,undirected
Dickens_Oliver_1839_2,Dickens_Oliver_1839_4,2,undirected
Dickens_Oliver_1839_2,Dickens_Oliver_1839_5,5,undirected
Dickens_Oliver_1839_2,Dickens_Oliver_1839_7,3,undirected
Dickens_Oliver_1839_2,Dickens_Oliver_1839_11,1,undirected
Dickens_Oliver_1839_3,Braddon_Audley_1862_3,1,undirected
Dickens_Oliver_1839_3,Dickens_Oliver_1839_2,2,undirected
Dickens_Oliver_1839_3,Dickens_Oliver_1839_7,3,undirected
Dickens_Oliver_1839_3,Dickens_Oliver_1839_15,1,undirected
Dickens_Oliver_1839_4,Dickens_Oliver_1839_1,1,undirected
Dickens_Oliver_1839_4,Dickens_Oliver_1839_2,2,undirected
Dickens_Oliver_1839_4,Dickens_Oliver_1839_5,3,undirected
Dickens_Oliver_1839_5,Dickens_Bleak_1853_15,3,undirected
Dickens_Oliver_1839_5,Dickens_Oliver_1839_1,2,undirected
Dickens_Oliver_1839_5,Dickens_Oliver_1839_2,5,undirected
Dickens_Oliver_1839_5,Dickens_Oliver_1839_4,3,undirected
Dickens_Oliver_1839_5,Dickens_Oliver_1839_7,2,undirected
Dickens_Oliver_1839_5,Dickens_Oliver_1839_8,6,undirected
Dickens_Oliver_1839_5,Dickens_Oliver_1839_11,3,undirected
Dickens_Oliver_1839_6,Dickens_Oliver_1839_7,1,undirected
Dickens_Oliver_1839_6,Dickens_Oliver_1839_13,2,undirected
Dickens_Oliver_1839_6,Hardy_Madding_1874_2,3,undirected
Dickens_Oliver_1839_6,Hardy_Madding_1874_4,3,undirected
Dickens_Oliver_1839_6,Kipling_Light_1891_1,1,undirected
Dickens_Oliver_1839_7,Dickens_Oliver_1839_2,3,undirected
Dickens_Oliver_1839_7,Dickens_Oliver_1839_3,3,undirected
Dickens_Oliver_1839_7,Dickens_Oliver_1839_5,2,undirected
Dickens_Oliver_1839_7,Dickens_Oliver_1839_6,1,undirected
Dickens_Oliver_1839_7,Dickens_Oliver_1839_8,4,undirected
Dickens_Oliver_1839_7,Dickens_Oliver_1839_15,2,undirected
Dickens_Oliver_1839_8,Dickens_Oliver_1839_5,6,undirected
Dickens_Oliver_1839_8,Dickens_Oliver_1839_7,4,undirected
Dickens_Oliver_1839_8,Dickens_Oliver_1839_11,5,undirected
Dickens_Oliver_1839_9,Dickens_Bleak_1853_9,3,undirected
Dickens_Oliver_1839_9,Dickens_Oliver_1839_11,2,undirected
Dickens_Oliver_1839_9,Dickens_Oliver_1839_12,6,undirected
Dickens_Oliver_1839_10,Lytton_Novel_1853_19,2,undirected
Dickens_Oliver_1839_10,Thackeray_Pendennis_1850_28,3,undirected
Dickens_Oliver_1839_10,Thackeray_Pendennis_1850_32,1,undirected
Dickens_Oliver_1839_11,Dickens_Bleak_1853_11,3,undirected
Dickens_Oliver_1839_11,Dickens_Oliver_1839_2,1,undirected
Dickens_Oliver_1839_11,Dickens_Oliver_1839_5,3,undirected
Dickens_Oliver_1839_11,Dickens_Oliver_1839_8,5,undirected
Dickens_Oliver_1839_11,Dickens_Oliver_1839_9,2,undirected
Dickens_Oliver_1839_11,Dickens_Oliver_1839_12,3,undirected
Dickens_Oliver_1839_12,Dickens_Oliver_1839_9,6,undirected
Dickens_Oliver_1839_12,Dickens_Oliver_1839_11,3,undirected
Dickens_Oliver_1839_12,Dickens_Oliver_1839_13,4,undirected
Dickens_Oliver_1839_12,Dickens_Oliver_1839_14,2,undirected
Dickens_Oliver_1839_13,Dickens_Oliver_1839_6,2,undirected
Dickens_Oliver_1839_13,Dickens_Oliver_1839_12,4,undirected
Dickens_Oliver_1839_13,Eliot_Felix_1866_9,1,undirected
Dickens_Oliver_1839_14,Braddon_Phantom_1883_18,1,undirected
Dickens_Oliver_1839_14,Dickens_Oliver_1839_12,2,undirected
Dickens_Oliver_1839_14,Dickens_Oliver_1839_15,3,undirected
Dickens_Oliver_1839_14,Ward_Ashe_1905_14,3,undirected
Dickens_Oliver_1839_15,Dickens_Oliver_1839_3,1,undirected
Dickens_Oliver_1839_15,Dickens_Oliver_1839_7,2,undirected
Dickens_Oliver_1839_15,Dickens_Oliver_1839_14,3,undirected
Doyle_Hound_1902_1,Doyle_Hound_1902_2,4,undirected
Doyle_Hound_1902_1,Doyle_Hound_1902_3,5,undirected
Doyle_Hound_1902_1,Doyle_Hound_1902_4,1,undirected
Doyle_Hound_1902_1,Doyle_Hound_1902_5,1,undirected
Doyle_Hound_1902_1,Doyle_Lost_1912_2,4,undirected
Doyle_Hound_1902_2,Bennet_Babylon_1902_6,1,undirected
Doyle_Hound_1902_2,Doyle_Hound_1902_1,4,undirected
Doyle_Hound_1902_2,Doyle_Lost_1912_2,2,undirected
Doyle_Hound_1902_3,Doyle_Hound_1902_1,5,undirected
Doyle_Hound_1902_3,Doyle_Hound_1902_4,6,undirected
Doyle_Hound_1902_3,Doyle_Hound_1902_5,3,undirected
Doyle_Hound_1902_3,Doyle_Lost_1912_1,2,undirected
Doyle_Hound_1902_4,Doyle_Hound_1902_1,1,undirected
Doyle_Hound_1902_4,Doyle_Hound_1902_3,6,undirected
Doyle_Hound_1902_4,Doyle_Hound_1902_5,5,undirected
Doyle_Hound_1902_5,Doyle_Hound_1902_1,1,undirected
Doyle_Hound_1902_5,Doyle_Hound_1902_3,3,undirected
Doyle_Hound_1902_5,Doyle_Hound_1902_4,5,undirected
Doyle_Lost_1912_1,Chesterton_Thursday_1908_1,1,undirected
Doyle_Lost_1912_1,Doyle_Hound_1902_3,2,undirected
Doyle_Lost_1912_1,Doyle_Lost_1912_2,6,undirected
Doyle_Lost_1912_2,Doyle_Hound_1902_1,4,undirected
Doyle_Lost_1912_2,Doyle_Hound_1902_2,2,undirected
Doyle_Lost_1912_2,Doyle_Lost_1912_1,6,undirected
Doyle_Lost_1912_2,Doyle_Lost_1912_3,3,undirected
Doyle_Lost_1912_3,Doyle_Lost_1912_2,3,undirected
Doyle_Lost_1912_3,Doyle_Lost_1912_4,3,undirected
Doyle_Lost_1912_3,Doyle_Lost_1912_7,1,undirected
Doyle_Lost_1912_4,Doyle_Lost_1912_3,3,undirected
Doyle_Lost_1912_4,Doyle_Lost_1912_5,3,undirected
Doyle_Lost_1912_4,Doyle_Lost_1912_6,6,undirected
Doyle_Lost_1912_4,Doyle_Lost_1912_7,5,undirected
Doyle_Lost_1912_5,Doyle_Lost_1912_4,3,undirected
Doyle_Lost_1912_5,Doyle_Lost_1912_6,5,undirected
Doyle_Lost_1912_5,Doyle_Lost_1912_7,3,undirected
Doyle_Lost_1912_6,Doyle_Lost_1912_4,6,undirected
Doyle_Lost_1912_6,Doyle_Lost_1912_5,5,undirected
Doyle_Lost_1912_6,Doyle_Lost_1912_7,2,undirected
Doyle_Lost_1912_7,Doyle_Lost_1912_3,1,undirected
Doyle_Lost_1912_7,Doyle_Lost_1912_4,5,undirected
Doyle_Lost_1912_7,Doyle_Lost_1912_5,3,undirected
Doyle_Lost_1912_7,Doyle_Lost_1912_6,2,undirected
Doyle_Micah_1889_1,Doyle_Micah_1889_7,4,undirected
Doyle_Micah_1889_1,Doyle_Micah_1889_13,1,undirected
Doyle_Micah_1889_1,Thackeray_Esmond_1852_8,2,undirected
Doyle_Micah_1889_2,Doyle_Micah_1889_3,2,undirected
Doyle_Micah_1889_2,Doyle_Micah_1889_5,3,undirected
Doyle_Micah_1889_2,Doyle_Micah_1889_10,1,undirected
Doyle_Micah_1889_3,Doyle_Micah_1889_2,2,undirected
Doyle_Micah_1889_3,Doyle_Micah_1889_5,4,undirected
Doyle_Micah_1889_3,Doyle_Micah_1889_10,3,undirected
Doyle_Micah_1889_3,Doyle_Micah_1889_14,5,undirected
Doyle_Micah_1889_3,Doyle_Micah_1889_17,1,undirected
Doyle_Micah_1889_4,Doyle_Micah_1889_5,6,undirected
Doyle_Micah_1889_4,Doyle_Micah_1889_13,3,undirected
Doyle_Micah_1889_4,Doyle_Micah_1889_16,5,undirected
Doyle_Micah_1889_5,Doyle_Micah_1889_2,3,undirected
Doyle_Micah_1889_5,Doyle_Micah_1889_3,4,undirected
Doyle_Micah_1889_5,Doyle_Micah_1889_4,6,undirected
Doyle_Micah_1889_5,Doyle_Micah_1889_9,1,undirected
Doyle_Micah_1889_6,Doyle_Micah_1889_8,1,undirected
Doyle_Micah_1889_6,Doyle_Micah_1889_9,5,undirected
Doyle_Micah_1889_6,Doyle_Micah_1889_13,2,undirected
Doyle_Micah_1889_7,Doyle_Micah_1889_1,4,undirected
Doyle_Micah_1889_7,Doyle_Micah_1889_8,3,undirected
Doyle_Micah_1889_7,Doyle_Micah_1889_13,2,undirected
Doyle_Micah_1889_7,Doyle_Micah_1889_15,1,undirected
Doyle_Micah_1889_8,Doyle_Micah_1889_6,1,undirected
Doyle_Micah_1889_8,Doyle_Micah_1889_7,3,undirected
Doyle_Micah_1889_8,Doyle_Micah_1889_9,1,undirected
Doyle_Micah_1889_8,Doyle_Micah_1889_12,6,undirected
Doyle_Micah_1889_8,Doyle_Micah_1889_13,2,undirected
Doyle_Micah_1889_9,Doyle_Micah_1889_5,1,undirected
Doyle_Micah_1889_9,Doyle_Micah_1889_6,5,undirected
Doyle_Micah_1889_9,Doyle_Micah_1889_8,1,undirected
Doyle_Micah_1889_9,Doyle_Micah_1889_10,4,undirected
Doyle_Micah_1889_9,Doyle_Micah_1889_17,1,undirected
Doyle_Micah_1889_10,Doyle_Micah_1889_2,1,undirected
Doyle_Micah_1889_10,Doyle_Micah_1889_3,3,undirected
Doyle_Micah_1889_10,Doyle_Micah_1889_9,4,undirected
Doyle_Micah_1889_10,Doyle_Micah_1889_11,1,undirected
Doyle_Micah_1889_10,Doyle_Micah_1889_14,4,undirected
Doyle_Micah_1889_10,Doyle_Micah_1889_17,2,undirected
Doyle_Micah_1889_11,Doyle_Micah_1889_10,1,undirected
Doyle_Micah_1889_11,Doyle_Micah_1889_12,4,undirected
Doyle_Micah_1889_11,Doyle_Micah_1889_13,6,undirected
Doyle_Micah_1889_12,Doyle_Micah_1889_8,6,undirected
Doyle_Micah_1889_12,Doyle_Micah_1889_11,4,undirected
Doyle_Micah_1889_12,Doyle_Micah_1889_14,1,undirected
Doyle_Micah_1889_12,Doyle_Micah_1889_15,2,undirected
Doyle_Micah_1889_13,Doyle_Micah_1889_1,1,undirected
Doyle_Micah_1889_13,Doyle_Micah_1889_4,3,undirected
Doyle_Micah_1889_13,Doyle_Micah_1889_6,2,undirected
Doyle_Micah_1889_13,Doyle_Micah_1889_7,2,undirected
Doyle_Micah_1889_13,Doyle_Micah_1889_8,2,undirected
Doyle_Micah_1889_13,Doyle_Micah_1889_11,6,undirected
Doyle_Micah_1889_13,Doyle_Micah_1889_15,4,undirected
Doyle_Micah_1889_13,Doyle_Micah_1889_16,1,undirected
Doyle_Micah_1889_14,Doyle_Micah_1889_3,5,undirected
Doyle_Micah_1889_14,Doyle_Micah_1889_10,4,undirected
Doyle_Micah_1889_14,Doyle_Micah_1889_12,1,undirected
Doyle_Micah_1889_14,Doyle_Micah_1889_16,2,undirected
Doyle_Micah_1889_14,Doyle_Micah_1889_17,6,undirected
Doyle_Micah_1889_15,Doyle_Micah_1889_7,1,undirected
Doyle_Micah_1889_15,Doyle_Micah_1889_12,2,undirected
Doyle_Micah_1889_15,Doyle_Micah_1889_13,4,undirected
Doyle_Micah_1889_16,Doyle_Micah_1889_4,5,undirected
Doyle_Micah_1889_16,Doyle_Micah_1889_13,1,undirected
Doyle_Micah_1889_16,Doyle_Micah_1889_14,2,undirected
Doyle_Micah_1889_17,Doyle_Micah_1889_3,1,undirected
Doyle_Micah_1889_17,Doyle_Micah_1889_9,1,undirected
Doyle_Micah_1889_17,Doyle_Micah_1889_10,2,undirected
Doyle_Micah_1889_17,Doyle_Micah_1889_14,6,undirected
Eliot_Adam_1859_1,Eliot_Adam_1859_10,1,undirected
Eliot_Adam_1859_1,Gaskell_Lovers_1863_3,2,undirected
Eliot_Adam_1859_1,Meredith_Feverel_1859_2,3,undirected
Eliot_Adam_1859_2,Eliot_Adam_1859_5,3,undirected
Eliot_Adam_1859_2,Eliot_Adam_1859_20,5,undirected
Eliot_Adam_1859_2,Eliot_Adam_1859_21,2,undirected
Eliot_Adam_1859_3,Eliot_Adam_1859_4,5,undirected
Eliot_Adam_1859_3,Eliot_Adam_1859_10,1,undirected
Eliot_Adam_1859_3,Eliot_Adam_1859_14,2,undirected
Eliot_Adam_1859_4,Eliot_Adam_1859_3,5,undirected
Eliot_Adam_1859_4,Eliot_Adam_1859_14,6,undirected
Eliot_Adam_1859_4,Eliot_Adam_1859_21,1,undirected
Eliot_Adam_1859_5,Eliot_Adam_1859_2,3,undirected
Eliot_Adam_1859_5,Eliot_Adam_1859_9,3,undirected
Eliot_Adam_1859_5,Eliot_Adam_1859_19,1,undirected
Eliot_Adam_1859_5,Eliot_Adam_1859_20,1,undirected
Eliot_Adam_1859_6,Eliot_Adam_1859_9,2,undirected
Eliot_Adam_1859_6,Eliot_Adam_1859_10,3,undirected
Eliot_Adam_1859_6,Eliot_Adam_1859_15,2,undirected
Eliot_Adam_1859_6,Eliot_Adam_1859_16,2,undirected
Eliot_Adam_1859_6,Eliot_Adam_1859_18,6,undirected
Eliot_Adam_1859_7,Eliot_Adam_1859_9,3,undirected
Eliot_Adam_1859_7,Eliot_Daniel_1876_15,1,undirected
